RFID,Retail_CycleCountDate,Retail_CycleCountDate_ts,Retail_Disposition,Retail_Product_Color,Retail_Product_ImageURL,Retail_Product_Level1,Retail_Product_Level1Name,Retail_Product_Level2,Retail_Product_Level2Name,Retail_Product_Level3,Retail_Product_Level3Name,Retail_Product_Name,Retail_Product_SKU,Retail_Product_Size,Retail_Product_Style,Retail_Product_UOM,Retail_Product_UPC,Retail_StoreNumber,Retail_ZoneName,Retail_ZoneType,shardId,viz_groupCode,viz_groupId,viz_id,viz_serialNumber,viz_source,viz_thingTypeCode,viz_time
E00000000000000000113053,2022-08-16 11:16:06.159,1660648566159,SELLABLE_ACCESSIBLE,,,,,,,,,,,,,,,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.9025563068704443,E00000000000000000113053,MOBILE,ITEM,2022-08-16 11:16:06.159
303405369430D444A817D9A4,2022-08-16 11:16:06.159,1660648566159,SELLABLE_ACCESSIBLE,NA,,H,ELETRO-ELETRONICOS,,HD,HDB,HDB,LIQUIDIFICADOR WALITA RI2110 110V PRETO,8541350000,NA,LIQUIDIFICADOR,,00085413500019,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.13836371861512146,303405369430D444A817D9A4,MOBILE,ITEM,2022-08-16 11:16:06.159
303405B31009C484A817D9FC,2022-08-16 11:16:06.159,1660648566159,SELLABLE_ACCESSIBLE,NA,,H,ELETRO-ELETRONICOS,,HB,HBH,HBH,MOTO G60S VERDE 128GB XT2133 1,9338010000,NA,MOTOROLA,,00093380100026,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.13871892345401185,303405B31009C484A817D9FC,MOBILE,ITEM,2022-08-16 11:16:06.159
3034055DD0271040EE7A6CC2,2022-08-16 11:16:06.159,1660648566159,SELLABLE_ACCESSIBLE,NA,,H,ELETRO-ELETRONICOS,,HJ,HJA,HJA,TABLET PHILCO PTB10RSG 3G   10   32GB  2,8792440000,NA,TABLET 3G ANDROID,,00087924400017,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.13987320026117128,3034055DD0271040EE7A6CC2,MOBILE,ITEM,2022-08-16 11:16:06.159
303405C5CC57E4428FA6AE49,2022-08-16 11:16:06.159,1660648566159,SELLABLE_ACCESSIBLE,NA,,B,LAR- TEXTIL,,BN,BNB,BNB,COLCHA QUEEN ESTAMPADA 02 PT BALI PNB SU,9457990000,NA,KIT COLCHA  MICROFIBRA ESTAMPADA,,00094579900014,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.13595963301105791,303405C5CC57E4428FA6AE49,MOBILE,ITEM,2022-08-16 11:16:06.159
303405E9C430D604A817D0AF,2022-08-16 11:16:06.159,1660648566159,SELLABLE_ACCESSIBLE,NA,,H,ELETRO-ELETRONICOS,,HD,HDD,HDD,FERRO BRITANIA BFV200AZ 110V AZUL,9688150000,NA,FERRO DE PASSAR,,00096881500081,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.14001335472404702,303405E9C430D604A817D0AF,MOBILE,ITEM,2022-08-16 11:16:06.159
303405BB204E2144A817E4B8,2022-08-16 11:16:06.159,1660648566159,SELLABLE_ACCESSIBLE,NA,,H,ELETRO-ELETRONICOS,,HB,,HBH,MOTO G31 128GB GRAFITE,9389680000,NA,MOTOROLA,,00093896800052,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.14484013861719728,303405BB204E2144A817E4B8,MOBILE,ITEM,2022-08-16 11:16:06.159
303405DAAC4E22028FA6AE55,2022-08-16 11:16:06.159,1660648566159,SELLABLE_ACCESSIBLE,NA,,B,LAR- TEXTIL,,BM,BME,BME,COLCHA 1 PT SOLTEIRO 1 50X2 30 MF RESORT,9591580000,NA,KIT COLCHA ATE 150 FIOS,,00095915800081,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.13631203562822984,303405DAAC4E22028FA6AE55,MOBILE,ITEM,2022-08-16 11:16:06.159
303405EB284E2244A817CB7C,2022-08-16 11:16:06.159,1660648566159,SELLABLE_ACCESSIBLE,NA,,H,ELETRO-ELETRONICOS,,HB,HBH,HBH,SAMS GALAXY M13 AZUL 128GB SM M135MLBGZT,9697080000,NA,SAMSUNG,,00096970800092,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.14436114641403417,303405EB284E2244A817CB7C,MOBILE,ITEM,2022-08-16 11:16:06.159
3034055B5C000044A817CECB,2022-08-16 11:16:06.159,1660648566159,SELLABLE_ACCESSIBLE,NA,,H,ELETRO-ELETRONICOS,,HJ,HJB,HJB,TAB POSITIVO TWIST 7 WIFI 32GB 1GB RAM,8776700000,NA,TABLET WIFI ANDROID,,00087767000016,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.9216681527110475,3034055B5C000044A817CECB,MOBILE,ITEM,2022-08-16 11:16:06.159
303405DBD8000044A817C94C,2022-08-16 11:16:06.159,1660648566159,SELLABLE_ACCESSIBLE,NA,,H,ELETRO-ELETRONICOS,,HB,HBH,HBH,MOTO E32 ROSE 64GB,9599000000,NA,MOTOROLA,,00095990000017,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.14182801441605852,303405DBD8000044A817C94C,MOBILE,ITEM,2022-08-16 11:16:06.159
303405AC4C4E2084A817FB44,2022-08-16 11:16:06.159,1660648566159,SELLABLE_ACCESSIBLE,NA,,H,ELETRO-ELETRONICOS,,HD,HDD,HDD,FERRO VFA1110TM2 110V,9294780000,NA,FERRO DE PASSAR,,00092947800027,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.14244974163118012,303405AC4C4E2084A817FB44,MOBILE,ITEM,2022-08-16 11:16:06.159
303405D9CC445C84A817CD6D,2022-08-16 11:16:06.159,1660648566159,SELLABLE_ACCESSIBLE,NA,,H,ELETRO-ELETRONICOS,,HD,HDD,HDD,FERRO BFV220R 110V BRITANIA,9585970000,NA,FERRO DE PASSAR,,00095859700027,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.13518412356215695,303405D9CC445C84A817CD6D,MOBILE,ITEM,2022-08-16 11:16:06.159
303405B868000144A817C8E3,2022-08-16 11:16:06.159,1660648566159,SELLABLE_ACCESSIBLE,NA,,H,ELETRO-ELETRONICOS,,HJ,HJA,HJA,TABLET MULTILASER M7 3G 32GB TELA 7 POL,9372200000,NA,TABLET 3G ANDROID,,00093722000052,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.11980052370217083,303405B868000144A817C8E3,MOBILE,ITEM,2022-08-16 11:16:06.159
303405DB48445C84A817CD3B,2022-08-16 11:16:06.159,1660648566159,SELLABLE_ACCESSIBLE,NA,,H,ELETRO-ELETRONICOS,,HD,HDD,HDD,FERRO EASYSPEED 110V ROXO GC1752 32 WALI,9595470000,NA,FERRO DE PASSAR,,00095954700021,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.14288484079917660,303405DB48445C84A817CD3B,MOBILE,ITEM,2022-08-16 11:16:06.159
303405B86C000004A817CF74,2022-08-16 11:16:06.159,1660648566159,SELLABLE_ACCESSIBLE,NA,,H,ELETRO-ELETRONICOS,,HJ,HJB,HJB,TABLET MULTILASER MICKEY WIFI 32GB TELA,9372300000,NA,TABLET WIFI ANDROID,,00093723000006,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.14219828280018599,303405B86C000004A817CF74,MOBILE,ITEM,2022-08-16 11:16:06.159
303405E9C4138844A817D9E5,2022-08-16 11:16:06.159,1660648566159,SELLABLE_ACCESSIBLE,NA,,H,ELETRO-ELETRONICOS,,HD,HDD,HDD,FERRO PHILCO PFV320AZ 110V AZUL,9688120000,NA,FERRO DE PASSAR,,00096881200011,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.14339123099114090,303405E9C4138844A817D9E5,MOBILE,ITEM,2022-08-16 11:16:06.159
303405E9C4138844A817CC49,2022-08-16 11:16:06.159,1660648566159,SELLABLE_ACCESSIBLE,NA,,H,ELETRO-ELETRONICOS,,HD,HDD,HDD,FERRO PHILCO PFV320AZ 110V AZUL,9688120000,NA,FERRO DE PASSAR,,00096881200011,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.14133196322222107,303405E9C4138844A817CC49,MOBILE,ITEM,2022-08-16 11:16:06.159
3034057C7009C5C28FA6E9A8,2022-08-16 11:16:06.159,1660648566159,SELLABLE_ACCESSIBLE,NA,,B,LAR- TEXTIL,,BN,BNE,BNE,PORTA TRAVESSEIRO ROSA 161617 PNB POP,8988410000,NA,PORTA TRAVESSEIRO,,00089884100075,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.13880787240512995,3034057C7009C5C28FA6E9A8,MOBILE,ITEM,2022-08-16 11:16:06.159
30340490143A99C4A817F782,2022-08-16 11:16:06.159,1660648566159,SELLABLE_ACCESSIBLE,NA,,H,ELETRO-ELETRONICOS,,HD,HDB,HDB,LIQUIDIFICADOR PHILCO PH900 VERM 110V,7475760000,NA,LIQUIDIFICADOR,,00074757600073,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.14132757792218960,30340490143A99C4A817F782,MOBILE,ITEM,2022-08-16 11:16:06.159
303405BB243A9A44A817D418,2022-08-16 11:16:06.159,1660648566159,SELLABLE_ACCESSIBLE,NA,,H,ELETRO-ELETRONICOS,,HB,HBH,HBH,MOTO G71 VERDE 128GB 5G,9389760000,NA,MOTOROLA,,00093897600095,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.14433399136601090,303405BB243A9A44A817D418,MOBILE,ITEM,2022-08-16 11:16:06.159
303405D9CC445C84A817D055,2022-08-16 11:16:06.159,1660648566159,SELLABLE_ACCESSIBLE,NA,,H,ELETRO-ELETRONICOS,,HD,HDD,HDD,FERRO BFV220R 110V BRITANIA,9585970000,NA,FERRO DE PASSAR,,00095859700027,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.13649357218700838,303405D9CC445C84A817D055,MOBILE,ITEM,2022-08-16 11:16:06.159
E00000000000000000102753,2022-08-16 11:16:06.159,1660648566159,SELLABLE_ACCESSIBLE,,,,,,,,,,,,,,,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.9025563008804196,E00000000000000000102753,MOBILE,ITEM,2022-08-16 11:16:06.159
E00000000000000000113835,2022-08-16 11:16:06.159,1660648566159,SELLABLE_ACCESSIBLE,,,,,,,,,,,,,,,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.9025563069109644,E00000000000000000113835,MOBILE,ITEM,2022-08-16 11:16:06.159
E00000000000000000102574,2022-08-16 11:16:06.159,1660648566159,SELLABLE_ACCESSIBLE,,,,,,,,,,,,,,,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.9025563007806842,E00000000000000000102574,MOBILE,ITEM,2022-08-16 11:16:06.159
303405C77C09C504A817DFB2,2022-08-16 11:16:06.159,1660648566159,SELLABLE_ACCESSIBLE,NA,,H,ELETRO-ELETRONICOS,,HD,HDD,HDD,FERRO BFV2000P CERAMIC 127V BRITANIA,9468710000,NA,FERRO DE PASSAR,,00094687100047,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.13329000761214561,303405C77C09C504A817DFB2,MOBILE,ITEM,2022-08-16 11:16:06.159
3034059BF8445E04A817CAC2,2022-08-16 11:16:06.159,1660648566159,SELLABLE_ACCESSIBLE,NA,,H,ELETRO-ELETRONICOS,,HB,HBH,HBH,SAMS GALAXY A52 AZUL 128GB SM A525MZBGZT,9190270000,NA,SAMSUNG,,00091902700082,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.14366431126814502,3034059BF8445E04A817CAC2,MOBILE,ITEM,2022-08-16 11:16:06.159
3034059990000184A81838CE,2022-08-16 11:16:06.159,1660648566159,SELLABLE_ACCESSIBLE,NA,,H,ELETRO-ELETRONICOS,,HD,HDB,HDB,LIQ MONDIAL L 550 BLACK 110V,9174800000,NA,LIQUIDIFICADOR,,00091748000063,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.14176865822323298,3034059990000184A81838CE,MOBILE,ITEM,2022-08-16 11:16:06.159
303405D0441D5B028FA6AF26,2022-08-16 11:16:06.159,1660648566159,SELLABLE_ACCESSIBLE,ROSA,,C,VESTUARIO,,CH,CHD,CHD,SAPATILHA  CH SLO MOLECA TECIDO MULTI RU,9524930006,39,SAPATILHA,,00095249300608,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.12975414956617987,303405D0441D5B028FA6AF26,MOBILE,ITEM,2022-08-16 11:16:06.159
303405A62430D444A817EEA0,2022-08-16 11:16:06.159,1660648566159,SELLABLE_ACCESSIBLE,NA,,H,ELETRO-ELETRONICOS,,HB,HBH,HBH,SAMS GALAXY A22 BRANCO 128GB SM A225MZWG,9255350000,NA,SAMSUNG,,00092553500014,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.13641264657221635,303405A62430D444A817EEA0,MOBILE,ITEM,2022-08-16 11:16:06.159
303405D9CC445C84A817D1FC,2022-08-16 11:16:06.159,1660648566159,SELLABLE_ACCESSIBLE,NA,,H,ELETRO-ELETRONICOS,,HD,HDD,HDD,FERRO BFV220R 110V BRITANIA,9585970000,NA,FERRO DE PASSAR,,00095859700027,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.13649413156212628,303405D9CC445C84A817D1FC,MOBILE,ITEM,2022-08-16 11:16:06.159
303405C77C09C504A817DF98,2022-08-16 11:16:06.159,1660648566159,SELLABLE_ACCESSIBLE,NA,,H,ELETRO-ELETRONICOS,,HD,HDD,HDD,FERRO BFV2000P CERAMIC 127V BRITANIA,9468710000,NA,FERRO DE PASSAR,,00094687100047,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.13329000752406450,303405C77C09C504A817DF98,MOBILE,ITEM,2022-08-16 11:16:06.159
303405AC4C4E2084A817FB3C,2022-08-16 11:16:06.159,1660648566159,SELLABLE_ACCESSIBLE,NA,,H,ELETRO-ELETRONICOS,,HD,HDD,HDD,FERRO VFA1110TM2 110V,9294780000,NA,FERRO DE PASSAR,,00092947800027,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.14244974225218733,303405AC4C4E2084A817FB3C,MOBILE,ITEM,2022-08-16 11:16:06.159
3034057C7009C5C28FA6E9A9,2022-08-16 11:16:06.159,1660648566159,SELLABLE_ACCESSIBLE,NA,,B,LAR- TEXTIL,,BN,BNE,BNE,PORTA TRAVESSEIRO ROSA 161617 PNB POP,8988410000,NA,PORTA TRAVESSEIRO,,00089884100075,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.13880787270921790,3034057C7009C5C28FA6E9A9,MOBILE,ITEM,2022-08-16 11:16:06.159
303405CC600000C4A817E17D,2022-08-16 11:16:06.159,1660648566159,SELLABLE_ACCESSIBLE,NA,,H,ELETRO-ELETRONICOS,,HB,HBH,HBH,MOTO G60 PRETO 128GB 4GB XT2135 1,9500000000,NA,MOTOROLA,,00095000000037,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.13829574127813272,303405CC600000C4A817E17D,MOBILE,ITEM,2022-08-16 11:16:06.159
3034059CF457E504A817D589,2022-08-16 11:16:06.159,1660648566159,SELLABLE_ACCESSIBLE,NA,,H,ELETRO-ELETRONICOS,,HB,HBH,HBH,SAMS GALAXY M12 64GB VERDE SM M127FZGKZT,9196590000,NA,SAMSUNG,,00091965900047,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.13836861095423131,3034059CF457E504A817D589,MOBILE,ITEM,2022-08-16 11:16:06.159
3034059990000184A8183695,2022-08-16 11:16:06.159,1660648566159,SELLABLE_ACCESSIBLE,NA,,H,ELETRO-ELETRONICOS,,HD,HDB,HDB,LIQ MONDIAL L 550 BLACK 110V,9174800000,NA,LIQUIDIFICADOR,,00091748000063,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.14175873921702372,3034059990000184A8183695,MOBILE,ITEM,2022-08-16 11:16:06.159
3034059B18000004A817EFFB,2022-08-16 11:16:06.159,1660648566159,SELLABLE_ACCESSIBLE,NA,,H,ELETRO-ELETRONICOS,,HD,HDD,HDD,FERRO MALLORY JUPITER 110V,9184600000,NA,FERRO DE PASSAR,,00091846000002,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.13856528615702091,3034059B18000004A817EFFB,MOBILE,ITEM,2022-08-16 11:16:06.159
303405E67C30D644A817C908,2022-08-16 11:16:06.159,1660648566159,SELLABLE_ACCESSIBLE,NA,,H,ELETRO-ELETRONICOS,,HD,HDD,HDD,FERRO BRIT FB167N 110V AZUL,9667150000,NA,FERRO DE PASSAR,,00096671500093,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.13819475042112576,303405E67C30D644A817C908,MOBILE,ITEM,2022-08-16 11:16:06.159
303405C8644E2044A8180D38,2022-08-16 11:16:06.159,1660648566159,SELLABLE_ACCESSIBLE,NA,,H,ELETRO-ELETRONICOS,,HB,HBH,HBH,SAMS GALAXY A03 CORE PRETO 32GB SM A032M,9474580000,NA,SAMSUNG,,00094745800018,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.14018116189311930,303405C8644E2044A8180D38,MOBILE,ITEM,2022-08-16 11:16:06.159
303405C42C445E428FA6B191,2022-08-16 11:16:06.159,1660648566159,SELLABLE_ACCESSIBLE,NA,,B,LAR- TEXTIL,,BM,BME,BME,COLCHA 2PT QUEEN 240X250 TWILL LINDA PNB,9447570000,NA,KIT COLCHA TWIL,,00094475700091,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.13249955028800895,303405C42C445E428FA6B191,MOBILE,ITEM,2022-08-16 11:16:06.159
E00000000000000000113836,2022-08-16 11:16:06.159,1660648566159,SELLABLE_ACCESSIBLE,,,,,,,,,,,,,,,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.9025563008409906,E00000000000000000113836,MOBILE,ITEM,2022-08-16 11:16:06.159
303405DB48445C84A817CD97,2022-08-16 11:16:06.159,1660648566159,SELLABLE_ACCESSIBLE,NA,,H,ELETRO-ELETRONICOS,,HD,HDD,HDD,FERRO EASYSPEED 110V ROXO GC1752 32 WALI,9595470000,NA,FERRO DE PASSAR,,00095954700021,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.14288484067705849,303405DB48445C84A817CD97,MOBILE,ITEM,2022-08-16 11:16:06.159
303405AC4C4E2084A8180102,2022-08-16 11:16:06.159,1660648566159,SELLABLE_ACCESSIBLE,NA,,H,ELETRO-ELETRONICOS,,HD,,HDD,FERRO VFA1110TM2 110V,9294780000,NA,FERRO DE PASSAR,,00092947800027,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.14468422460115199,303405AC4C4E2084A8180102,MOBILE,ITEM,2022-08-16 11:16:06.159
303405D9C8445E04A817D2AE,2022-08-16 11:16:06.159,1660648566159,SELLABLE_ACCESSIBLE,NA,,H,ELETRO-ELETRONICOS,,HD,HDB,HDB,LIQUIDIFICADOR BLQ1280P 110V BRITANIA,9585870000,NA,LIQUIDIFICADOR,,00095858700080,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.14225284026212990,303405D9C8445E04A817D2AE,MOBILE,ITEM,2022-08-16 11:16:06.159
303405ABAC57E4C4A817C847,2022-08-16 11:16:06.159,1660648566159,SELLABLE_ACCESSIBLE,NA,,H,ELETRO-ELETRONICOS,,HB,HBH,HBH,SAMS GALAXY M32 PTO 128 GB SM M325FZKJZT,9290790000,NA,SAMSUNG,,00092907900033,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.12266241564418152,303405ABAC57E4C4A817C847,MOBILE,ITEM,2022-08-16 11:16:06.159
303405E23C09C484A817CB48,2022-08-16 11:16:06.159,1660648566159,SELLABLE_ACCESSIBLE,NA,,H,ELETRO-ELETRONICOS,,HB,,HBH,NOKIA G21 AZUL 128GB NK083,9639910000,NA,OUTROS,,00096399100025,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.14530055687819098,303405E23C09C484A817CB48,MOBILE,ITEM,2022-08-16 11:16:06.159
303405DF50138904A817CC0D,2022-08-16 11:16:06.159,1660648566159,SELLABLE_ACCESSIBLE,NA,,H,ELETRO-ELETRONICOS,,HB,HBH,HBH,SAMS GALAXY M23 AZUL 128GB 5G SM M236BLB,9621220000,NA,SAMSUNG,,00096212200048,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.14435110491719420,303405DF50138904A817CC0D,MOBILE,ITEM,2022-08-16 11:16:06.159
303405DFC009C444A817CBE8,2022-08-16 11:16:06.159,1660648566159,SELLABLE_ACCESSIBLE,NA,,H,ELETRO-ELETRONICOS,,HB,HBH,HBH,MOTO G52 AZUL 128GB,9624010000,NA,MOTOROLA,,00096240100013,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.14175140395603643,303405DFC009C444A817CBE8,MOBILE,ITEM,2022-08-16 11:16:06.159
303405E0D81D4CC28FA6AF16,2022-08-16 11:16:06.159,1660648566159,SELLABLE_ACCESSIBLE,NA,,B,LAR- TEXTIL,,BN,BND,BND,ENXOVAL 4 PECAS GRID COLORS PNB SUPER,9631030000,NA,KIT PRESENTE,,00096310300039,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.13953251217110809,303405E0D81D4CC28FA6AF16,MOBILE,ITEM,2022-08-16 11:16:06.159
303404961C30D5428FA6DE90,2022-08-16 11:16:06.159,1660648566159,SELLABLE_ACCESSIBLE,NA,,B,LAR- TEXTIL,,BC,BCG,BCG,ALMOFADA MICROFIBRA BEGE,7514350000,NA,ALMOFADA P1/P2,,00075143500052,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.14057177533807411,303404961C30D5428FA6DE90,MOBILE,ITEM,2022-08-16 11:16:06.159
3034058EDC2710C4A817DAF0,2022-08-16 11:16:06.159,1660648566159,SELLABLE_ACCESSIBLE,NA,,H,ELETRO-ELETRONICOS,,HD,HDA,HDA,ASPIRADOR ELEC POWERSPEED 1000W 127V VER,9106340000,NA,ASPIRADOR,,00091063400036,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.14225556036910620,3034058EDC2710C4A817DAF0,MOBILE,ITEM,2022-08-16 11:16:06.159
303405E0C857E4028FA6B5ED,2022-08-16 11:16:06.159,1660648566159,SELLABLE_ACCESSIBLE,NA,,B,LAR- TEXTIL,,BN,BNE,BNE,PORTA TRAVESSEIRO BOTTON PNB POP,9630690000,NA,PORTA TRAVESSEIRO,,00096306900007,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.13881694907906493,303405E0C857E4028FA6B5ED,MOBILE,ITEM,2022-08-16 11:16:06.159
303405A62057E604A817FC7A,2022-08-16 11:16:06.159,1660648566159,SELLABLE_ACCESSIBLE,NA,,H,ELETRO-ELETRONICOS,,HB,HBH,HBH,SAMS GALAXY A22 PRETO 128GB SM A225MZKGZ,9255290000,NA,SAMSUNG,,00092552900082,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.13640957279903041,303405A62057E604A817FC7A,MOBILE,ITEM,2022-08-16 11:16:06.159
303405D9CC445C84A817CD69,2022-08-16 11:16:06.159,1660648566159,SELLABLE_ACCESSIBLE,NA,,H,ELETRO-ELETRONICOS,,HD,HDD,HDD,FERRO BFV220R 110V BRITANIA,9585970000,NA,FERRO DE PASSAR,,00095859700027,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.13518412384013714,303405D9CC445C84A817CD69,MOBILE,ITEM,2022-08-16 11:16:06.159
303405AA14000084A817CA0A,2022-08-16 11:16:06.159,1660648566159,SELLABLE_ACCESSIBLE,NA,,H,ELETRO-ELETRONICOS,,HJ,HJB,HJB,TABLET SAMS A7 64GB LITE GRAFITE WIFI,9280500000,NA,TABLET WIFI ANDROID,,00092805000026,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.11470129848911961,303405AA14000084A817CA0A,MOBILE,ITEM,2022-08-16 11:16:06.159
E00000000000000000102547,2022-08-16 11:16:06.159,1660648566159,SELLABLE_ACCESSIBLE,,,,,,,,,,,,,,,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.9025563059510707,E00000000000000000102547,MOBILE,ITEM,2022-08-16 11:16:06.159
E00000000000000000101533,2022-08-16 11:16:06.159,1660648566159,SELLABLE_ACCESSIBLE,,,,,,,,,,,,,,,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.9025563076510845,E00000000000000000101533,MOBILE,ITEM,2022-08-16 11:16:06.159
3034059B18000004A817F2B2,2022-08-16 11:16:06.159,1660648566159,SELLABLE_ACCESSIBLE,NA,,H,ELETRO-ELETRONICOS,,HD,HDD,HDD,FERRO MALLORY JUPITER 110V,9184600000,NA,FERRO DE PASSAR,,00091846000002,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.13992342723121164,3034059B18000004A817F2B2,MOBILE,ITEM,2022-08-16 11:16:06.159
3034058594271000EE779621,2022-08-16 11:16:06.159,1660648566159,SELLABLE_ACCESSIBLE,NA,,H,ELETRO-ELETRONICOS,,HB,HBB,HBB,TEL S FIO TS3110 INTELBRAS PRETO,9046940000,NA,TELEFONIA FIXA,,00090469400008,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.10139095991308308,3034058594271000EE779621,MOBILE,ITEM,2022-08-16 11:16:06.159
303405E67C30D644A817C8BD,2022-08-16 11:16:06.159,1660648566159,SELLABLE_ACCESSIBLE,NA,,H,ELETRO-ELETRONICOS,,HD,HDD,HDD,FERRO BRIT FB167N 110V AZUL,9667150000,NA,FERRO DE PASSAR,,00096671500093,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.13819475029305270,303405E67C30D644A817C8BD,MOBILE,ITEM,2022-08-16 11:16:06.159
303405D5F4445D44A817CBBB,2022-08-16 11:16:06.159,1660648566159,SELLABLE_ACCESSIBLE,NA,,H,ELETRO-ELETRONICOS,,HB,HBH,HBH,SAMS GALAXY A23 BRANCO 128 GB SM A235MZW,9561370000,NA,SAMSUNG,,00095613700058,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.13526040536514341,303405D5F4445D44A817CBBB,MOBILE,ITEM,2022-08-16 11:16:06.159
303405AC4C4E2084A8180120,2022-08-16 11:16:06.159,1660648566159,SELLABLE_ACCESSIBLE,NA,,H,ELETRO-ELETRONICOS,,HD,,HDD,FERRO VFA1110TM2 110V,9294780000,NA,FERRO DE PASSAR,,00092947800027,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.14468422440914390,303405AC4C4E2084A8180120,MOBILE,ITEM,2022-08-16 11:16:06.159
303405F25857E604A817CAD0,2022-08-16 11:16:06.159,1660648566159,SELLABLE_ACCESSIBLE,NA,,H,ELETRO-ELETRONICOS,,HF,HFF,HFF,VENT OSTER OVTR480 S BREEZE 2 EM 1 127V,9743090000,NA,VENTILADOR ACIMA DE 30 CM MESA,,00097430900086,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.14426923014910363,303405F25857E604A817CAD0,MOBILE,ITEM,2022-08-16 11:16:06.159
303405D5F430D504A817CF47,2022-08-16 11:16:06.159,1660648566159,SELLABLE_ACCESSIBLE,NA,,H,ELETRO-ELETRONICOS,,HB,HBH,HBH,SAMS GALAXY A23 PRETO 128GB SM A235MZKGZ,9561350000,NA,SAMSUNG,,00095613500047,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.13587369605319330,303405D5F430D504A817CF47,MOBILE,ITEM,2022-08-16 11:16:06.159
303405CE5C3A9A04A817CE97,2022-08-16 11:16:06.159,1660648566159,SELLABLE_ACCESSIBLE,NA,,H,ELETRO-ELETRONICOS,,HB,HBH,HBH,MOTO E32 GRAFITE 64GB,9512760000,NA,MOTOROLA,,00095127600080,233,233_SALESFLOOR,SALESFLOOR,23,,23,23.356.14182847521619201,303405CE5C3A9A04A817CE97,MOBILE,ITEM,2022-08-16 11:16:06.159
